home_team,away_team,league,match_date,home_form,away_form,home_elo,away_elo,elo_diff,home_odds,draw_odds,away_odds,home_win_prob,draw_prob,away_win_prob,over_odds,under_odds,handi_size,handi_home,handi_away,match_result,over_2_5,btts,home_goals,away_goals,form3home,form3away,homeshots,awayshots,hometarget,awaytarget,homefouls,awayfouls,homecorners,awaycorners,homeyellow,awayyellow,homered,awayred,home_win_pred,draw_pred,away_win_pred,under_2_5_pred,over_2_5_pred,btts_no_pred,btts_yes_pred,match_result_pred,over_under_pred,btts_pred,over_under_actual,btts_actual,match_result_confidence,over_under_confidence,btts_confidence,match_result_confidence_bin,over_under_confidence_bin,btts_confidence_bin
RB Leipzig,Ein Frankfurt,D1,2024-01-13,0.6666666666666666,0.4,0.92315,0.85322,0.2797199999999998,1.44,4.98,6.88,0.6944444444444444,0.2008032128514056,0.14534883720930233,1.51,2.59,-1.3,1.93,1.97,A,0,0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.8666666666666667,0.16666666666666666,0.23333333333333334,0.03333333333333333,0.35,0.8,1.0,0.26666666666666666,0.0,0.4,0.0,0.0,0.521624059796525,0.18134723430361183,0.2970287058998633,0.7735985324610756,0.22640146753892443,0.6117894018672756,0.3882105981327244,H,Under,No,Under,No,0.521624059796525,0.7735985324610756,0.6117894018672756,50-60%,70-80%,60-70%
Mallorca,Celta,SP1,2024-01-13,0.5333333333333333,0.5333333333333333,0.8229249999999999,0.81347,0.03781999999999971,2.57,3.02,3.1,0.38910505836575876,0.33112582781456956,0.3225806451612903,2.6,1.5,-0.3,2.08,1.73,D,0,1,1.0,1.0,0.4444444444444444,0.6666666666666666,0.5666666666666667,0.2,0.2,0.06666666666666667,0.9,0.9,0.6666666666666666,0.06666666666666667,0.8,0.2,0.0,0.0,0.3206960142535567,0.5241749966174541,0.15512898912898956,0.6421229454246364,0.35787705457536356,0.49740741669359345,0.5025925833064065,D,Under,Yes,Under,Yes,0.5241749966174541,0.6421229454246364,0.5025925833064065,50-60%,60-70%,50-60%
Monaco,Reims,F1,2024-01-13,0.6,0.4,0.8578600000000001,0.8188949999999999,0.15586000000000014,1.75,4.11,4.35,0.5714285714285714,0.24330900243309,0.2298850574712644,1.61,2.35,-0.8,1.99,1.91,A,1,1,1.0,3.0,0.6666666666666666,0.3333333333333333,0.3,0.4,0.16666666666666666,0.16666666666666666,0.55,0.45,0.4,0.4,0.6,0.4,0.0,0.0,0.4456498290325832,0.18390621761141324,0.3704439533560036,0.33038374193664444,0.6696162580633556,0.3525550872317562,0.6474449127682438,H,Over,Yes,Over,Yes,0.4456498290325832,0.6696162580633556,0.6474449127682438,0-50%,60-70%,60-70%
Verona,Empoli,I1,2024-01-13,0.26666666666666666,0.13333333333333333,0.7950750000000001,0.78675,0.033300000000000184,2.2,3.3,3.49,0.45454545454545453,0.30303030303030304,0.28653295128939826,2.14,1.73,-0.3,1.9,2.0,H,1,1,2.0,1.0,0.3333333333333333,0.1111111111111111,0.4,0.4666666666666667,0.23333333333333334,0.03333333333333333,1.0,0.85,0.3333333333333333,0.6,0.8,0.6,0.2,0.0,0.784261065217115,0.14791882048576616,0.06782011429711893,0.5039800829309133,0.4960199170690867,0.47739276221291294,0.5226072377870871,H,Under,Yes,Over,Yes,0.784261065217115,0.5039800829309133,0.5226072377870871,70-80%,50-60%,50-60%
Darmstadt,Dortmund,D1,2024-01-13,0.13333333333333333,0.4,0.7683300000000001,0.9202250000000001,-0.6075799999999999,5.44,4.74,1.54,0.1838235294117647,0.21097046413502107,0.6493506493506493,1.45,2.75,1.0,2.0,1.9,A,1,0,0.0,3.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.5666666666666667,0.06666666666666667,0.26666666666666666,0.5,0.65,0.2,0.26666666666666666,0.2,0.6,0.0,0.0,0.05216148305155097,0.10370501956218646,0.8441334973862626,0.2032626006653261,0.7967373993346739,0.3157755515228502,0.6842244484771498,A,Over,Yes,Over,No,0.8441334973862626,0.7967373993346739,0.6842244484771498,80-90%,70-80%,60-70%
Newcastle,Man City,E0,2024-01-13,0.2,0.6666666666666666,0.90139,1.02102,-0.47852,5.5,4.47,1.57,0.18181818181818182,0.2237136465324385,0.6369426751592356,1.61,2.35,1.0,1.92,1.98,A,1,1,2.0,3.0,0.0,0.7777777777777778,0.4,0.9,0.16666666666666666,0.36666666666666664,0.35,0.35,0.2,0.8666666666666667,0.2,0.4,0.0,0.0,0.16884255452350364,0.17591677934064726,0.6552406661358492,0.1230720455835862,0.8769279544164138,0.15644490460935545,0.8435550953906445,A,Over,Yes,Over,Yes,0.6552406661358492,0.8769279544164138,0.8435550953906445,60-70%,80-90%,80-90%
Ath Bilbao,Sociedad,SP1,2024-01-13,0.8666666666666667,0.4666666666666667,0.88054,0.9143600000000001,-0.1352800000000002,2.04,3.42,3.88,0.49019607843137253,0.29239766081871343,0.2577319587628866,2.17,1.7,-0.5,2.03,1.87,H,1,1,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.1,0.03333333333333333,0.8,1.05,0.3333333333333333,0.3333333333333333,0.2,0.8,0.0,0.0,0.6082919604846427,0.26473806762807145,0.12696997188728643,0.8736667239682839,0.12633327603171604,0.7072251876085328,0.2927748123914672,H,Under,No,Over,Yes,0.6082919604846427,0.8736667239682839,0.7072251876085328,60-70%,80-90%,70-80%
Monza,Inter,I1,2024-01-13,0.4666666666666667,0.8666666666666667,0.8326950000000001,0.97015,-0.5498199999999998,6.67,4.42,1.5,0.14992503748125938,0.22624434389140272,0.6666666666666666,1.83,2.01,1.0,2.06,1.84,A,1,1,1.0,5.0,0.4444444444444444,0.7777777777777778,0.3,0.6666666666666666,0.06666666666666667,0.23333333333333334,0.3,0.6,0.26666666666666666,0.3333333333333333,0.4,0.4,0.0,0.0,0.024714976006656734,0.04395840739525179,0.931326616598091,0.39696220894459544,0.6030377910554046,0.4636431167672096,0.5363568832327904,A,Over,Yes,Over,Yes,0.931326616598091,0.6030377910554046,0.5363568832327904,90-100%,60-70%,50-60%
Betis,Granada,SP1,2024-01-13,0.26666666666666666,0.26666666666666666,0.8693500000000001,0.78187,0.34992000000000006,1.63,4.1,5.45,0.6134969325153374,0.24390243902439027,0.18348623853211007,1.86,1.97,-0.8,1.81,2.09,H,0,0,1.0,0.0,0.2222222222222222,0.3333333333333333,0.8333333333333334,0.2,0.2,0.06666666666666667,0.55,0.85,0.8666666666666667,0.06666666666666667,0.6,0.8,0.0,0.0,0.2731205492648644,0.4465952065759804,0.28028424415915515,0.7089392118896369,0.291060788110363,0.47162668813967523,0.5283733118603248,D,Under,Yes,Under,No,0.4465952065759804,0.7089392118896369,0.5283733118603248,0-50%,70-80%,50-60%
Rennes,Nice,F1,2024-01-13,0.4666666666666667,0.6,0.847715,0.861545,-0.05531999999999971,2.37,3.26,3.14,0.42194092827004215,0.3067484662576687,0.3184713375796178,2.28,1.65,-0.3,2.06,1.84,H,0,0,2.0,0.0,0.4444444444444444,0.6666666666666666,0.5,0.3,0.16666666666666666,0.06666666666666667,0.65,0.55,0.4,0.4,0.2,0.0,0.0,0.0,0.6671871630934484,0.22692864410419047,0.10588419280236078,0.6465884011589531,0.3534115988410469,0.6646513337513487,0.3353486662486514,H,Under,No,Under,No,0.6671871630934484,0.6465884011589531,0.6646513337513487,60-70%,60-70%,60-70%
Lazio,Lecce,I1,2024-01-14,0.6666666666666666,0.3333333333333333,0.88616,0.80087,0.34115999999999985,1.66,3.74,5.65,0.6024096385542169,0.267379679144385,0.17699115044247787,2.15,1.72,-0.8,1.88,2.02,H,0,0,1.0,0.0,1.0,0.1111111111111111,0.26666666666666666,0.36666666666666664,0.06666666666666667,0.1,0.7,0.6,0.13333333333333333,0.3333333333333333,0.8,0.8,0.0,0.0,0.6419254770885681,0.22911422453367639,0.12896029837775608,0.8282676183666615,0.1717323816333385,0.5922508898668397,0.40774911013316034,H,Under,No,Under,No,0.6419254770885681,0.8282676183666615,0.5922508898668397,60-70%,80-90%,50-60%
Lille,Lorient,F1,2024-01-14,0.5333333333333333,0.06666666666666667,0.8618049999999999,0.77537,0.34573999999999977,1.38,4.95,8.23,0.7246376811594204,0.20202020202020202,0.12150668286755771,1.74,2.12,-1.3,1.88,2.02,H,1,0,3.0,0.0,0.2222222222222222,0.0,0.8,0.03333333333333333,0.3333333333333333,0.0,0.5,1.1,0.4666666666666667,0.06666666666666667,0.2,0.8,0.0,0.0,0.67097465797063,0.263749130809636,0.06527621121973436,0.3957114930984502,0.6042885069015498,0.4720841663351327,0.5279158336648673,H,Over,Yes,Over,No,0.67097465797063,0.6042885069015498,0.5279158336648673,60-70%,60-70%,50-60%
Almeria,Girona,SP1,2024-01-14,0.13333333333333333,0.8666666666666667,0.777415,0.891745,-0.45732000000000017,4.61,4.32,1.68,0.21691973969631234,0.23148148148148145,0.5952380952380952,1.5,2.59,0.8,2.05,1.85,D,0,0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.6666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.65,0.4,0.26666666666666666,0.2,0.8,0.8,0.0,0.2,0.2788957032034694,0.4844027354562785,0.23670156134025214,0.9161526394333366,0.08384736056666336,0.6501462394492306,0.3498537605507694,D,Under,No,Under,No,0.4844027354562785,0.9161526394333366,0.6501462394492306,0-50%,90-100%,60-70%
Everton,Aston Villa,E0,2024-01-14,0.4,0.6666666666666666,0.860555,0.9270750000000001,-0.26608000000000037,2.79,3.62,2.45,0.35842293906810035,0.27624309392265195,0.4081632653061224,1.71,2.17,0.3,1.73,2.08,D,0,0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.5333333333333333,0.06666666666666667,0.16666666666666666,0.65,0.7,0.26666666666666666,0.3333333333333333,0.2,0.8,0.0,0.0,0.1148993738046574,0.4865029694983216,0.39859765669702063,0.5032445227417219,0.496755477258278,0.4848060405966257,0.5151939594033743,D,Under,Yes,Under,No,0.4865029694983216,0.5032445227417219,0.5151939594033743,0-50%,50-60%,50-60%
Cagliari,Bologna,I1,2024-01-14,0.3333333333333333,0.6666666666666666,0.78735,0.8594149999999999,-0.28825999999999974,3.07,3.08,2.51,0.32573289902280134,0.3246753246753247,0.39840637450199207,2.44,1.57,0.3,1.77,2.14,H,1,1,2.0,1.0,0.2222222222222222,0.4444444444444444,0.13333333333333333,0.36666666666666664,0.06666666666666667,0.13333333333333333,0.6,0.4,0.13333333333333333,0.3333333333333333,0.6,0.4,0.0,0.0,0.4028239175312505,0.24942893661171103,0.3477471458570387,0.6440259358478285,0.3559740641521715,0.6052007437134649,0.3947992562865351,H,Under,No,Over,Yes,0.4028239175312505,0.6440259358478285,0.6052007437134649,0-50%,60-70%,60-70%
Brest,Montpellier,F1,2024-01-14,0.8666666666666667,0.4,0.83138,0.81592,0.061840000000000145,1.86,3.67,4.21,0.5376344086021505,0.2724795640326976,0.23752969121140144,1.94,1.89,-0.5,1.88,2.02,H,0,0,2.0,0.0,1.0,0.5555555555555556,0.8666666666666667,0.3,0.3,0.13333333333333333,0.3,0.35,0.2,0.2,0.2,0.4,0.0,0.0,0.6545393116318977,0.1985788533155814,0.14688183505252111,0.13284862303453393,0.8671513769654661,0.25482240866795103,0.745177591332049,H,Over,Yes,Under,No,0.6545393116318977,0.8671513769654661,0.745177591332049,60-70%,80-90%,70-80%
Metz,Toulouse,F1,2024-01-14,0.2,0.13333333333333333,0.776605,0.79757,-0.08386000000000013,3.04,3.14,2.51,0.32894736842105265,0.3184713375796178,0.39840637450199207,2.28,1.64,0.3,1.73,2.08,A,0,0,0.0,1.0,0.0,0.1111111111111111,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,1.0,0.9,0.3333333333333333,0.13333333333333333,0.6,0.4,0.2,0.0,0.16528639589374738,0.1898179787359269,0.6448956253703256,0.8761648906833974,0.12383510931660255,0.6619211795596183,0.3380788204403818,A,Under,No,Under,No,0.6448956253703256,0.8761648906833974,0.6619211795596183,60-70%,80-90%,60-70%
Nantes,Clermont,F1,2024-01-14,0.26666666666666666,0.13333333333333333,0.77699,0.77885,-0.007440000000000054,1.98,3.45,3.96,0.5050505050505051,0.2898550724637681,0.25252525252525254,2.15,1.72,-0.5,1.99,1.91,A,1,1,1.0,2.0,0.0,0.1111111111111111,0.6666666666666666,0.5,0.3,0.2,0.5,0.25,0.7333333333333333,0.3333333333333333,0.2,0.2,0.2,0.0,0.3284004230483586,0.1837206498777865,0.4878789270738551,0.16715045088498592,0.8328495491150141,0.2172745275017275,0.7827254724982725,A,Over,Yes,Over,Yes,0.4878789270738551,0.8328495491150141,0.7827254724982725,0-50%,80-90%,70-80%
Bochum,Werder Bremen,D1,2024-01-14,0.4666666666666667,0.3333333333333333,0.8085399999999999,0.8067799999999999,0.007039999999999964,2.19,3.72,3.15,0.4566210045662101,0.26881720430107525,0.31746031746031744,1.64,2.28,-0.3,1.95,1.95,D,0,1,1.0,1.0,0.3333333333333333,0.5555555555555556,0.43333333333333335,0.5,0.13333333333333333,0.13333333333333333,0.7,0.7,0.2,0.26666666666666666,1.2,1.0,0.0,0.0,0.31793052263681915,0.4753100367768728,0.2067594405863083,0.42391636585875214,0.5760836341412479,0.2871280161042129,0.7128719838957871,D,Over,Yes,Under,Yes,0.4753100367768728,0.5760836341412479,0.7128719838957871,0-50%,50-60%,70-80%
Cadiz,Valencia,SP1,2024-01-14,0.26666666666666666,0.4666666666666667,0.8141849999999999,0.840095,-0.10364000000000033,2.93,3.02,2.7,0.341296928327645,0.33112582781456956,0.37037037037037035,2.5,1.55,0.0,2.02,1.88,A,1,1,1.0,4.0,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.3,0.06666666666666667,0.16666666666666666,0.75,0.75,0.2,0.06666666666666667,0.8,0.4,0.0,0.0,0.20833597965417794,0.2995890767091432,0.49207494363667903,0.6042799265535155,0.39572007344648447,0.4331388736966102,0.5668611263033898,A,Under,Yes,Over,Yes,0.49207494363667903,0.6042799265535155,0.5668611263033898,0-50%,60-70%,50-60%
Le Havre,Lyon,F1,2024-01-14,0.26666666666666666,0.6,0.774255,0.82647,-0.20886000000000013,3.18,3.32,2.32,0.31446540880503143,0.30120481927710846,0.4310344827586207,2.06,1.78,0.3,1.89,2.01,H,1,1,3.0,1.0,0.3333333333333333,1.0,0.4666666666666667,0.3,0.23333333333333334,0.06666666666666667,0.75,0.2,0.2,0.4666666666666667,0.2,0.0,0.0,0.4,0.8182138166521143,0.09741136124196846,0.08437482210591671,0.38699426553886274,0.6130057344611373,0.6127779903865268,0.3872220096134732,H,Over,No,Over,Yes,0.8182138166521143,0.6130057344611373,0.6127779903865268,80-90%,60-70%,60-70%
Man United,Tottenham,E0,2024-01-14,0.26666666666666666,0.8,0.89397,0.918855,-0.09953999999999996,2.2,3.93,3.0,0.45454545454545453,0.2544529262086514,0.3333333333333333,1.47,2.72,-0.3,1.95,1.95,D,1,1,2.0,2.0,0.3333333333333333,0.6666666666666666,0.3,0.5333333333333333,0.06666666666666667,0.2,0.4,0.25,0.5333333333333333,0.8666666666666667,0.4,0.2,0.0,0.0,0.20422292446685372,0.5118439019358133,0.28393317359733333,0.5747183767463615,0.4252816232536385,0.48916253795809117,0.5108374620419088,D,Under,Yes,Over,Yes,0.5118439019358133,0.5747183767463615,0.5108374620419088,50-60%,50-60%,50-60%
MGladbach,Stuttgart,D1,2024-01-14,0.26666666666666666,0.6666666666666666,0.83248,0.86186,-0.11751999999999999,3.6,4.05,1.93,0.2777777777777778,0.2469135802469136,0.5181347150259068,1.51,2.58,0.5,1.95,1.95,H,1,1,3.0,1.0,0.1111111111111111,0.4444444444444444,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.35,0.55,0.0,0.2,0.6,0.6,0.0,0.0,0.5774973603401617,0.21731221012603735,0.20519042953380107,0.4604084762497147,0.5395915237502853,0.5038790039760972,0.49612099602390286,H,Over,No,Over,Yes,0.5774973603401617,0.5395915237502853,0.5038790039760972,50-60%,50-60%,50-60%
Fiorentina,Udinese,I1,2024-01-14,0.6666666666666666,0.3333333333333333,0.87451,0.82326,0.205,1.67,3.85,5.36,0.5988023952095809,0.2597402597402597,0.18656716417910446,2.01,1.82,-0.8,1.88,2.02,D,1,1,2.0,2.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.4,0.1,0.2,0.7,0.65,0.26666666666666666,0.26666666666666666,0.2,0.2,0.0,0.0,0.3127187221853365,0.3831616485939031,0.30411962922076086,0.43452749928253365,0.5654725007174664,0.4633541826555658,0.5366458173444342,D,Over,Yes,Over,Yes,0.3831616485939031,0.5654725007174664,0.5366458173444342,0-50%,50-60%,50-60%
Lens,Paris SG,F1,2024-01-14,0.6666666666666666,0.8666666666666667,0.878305,0.936515,-0.23284000000000016,3.7,3.96,1.91,0.27027027027027023,0.25252525252525254,0.5235602094240838,1.62,2.34,0.5,1.99,1.91,A,0,0,0.0,2.0,0.4444444444444444,0.7777777777777778,0.5666666666666667,0.5,0.16666666666666666,0.23333333333333334,0.5,0.4,0.3333333333333333,0.4,0.0,0.2,0.2,0.0,0.10358796594186194,0.14340393650751757,0.7530080975506204,0.19014316696896072,0.8098568330310393,0.27949285274682356,0.7205071472531764,A,Over,Yes,Under,No,0.7530080975506204,0.8098568330310393,0.7205071472531764,70-80%,80-90%,70-80%
Milan,Roma,I1,2024-01-14,0.6666666666666666,0.3333333333333333,0.91996,0.880595,0.15746000000000004,2.16,3.24,3.63,0.4629629629629629,0.30864197530864196,0.27548209366391185,2.19,1.69,-0.3,1.85,2.05,H,1,1,3.0,1.0,0.7777777777777778,0.4444444444444444,0.5666666666666667,0.4,0.16666666666666666,0.16666666666666666,0.6,0.45,0.13333333333333333,0.3333333333333333,0.4,0.6,0.0,0.0,0.5993928942716304,0.17653346369418269,0.22407364203418714,0.27216348605905716,0.7278365139409428,0.3400044396622157,0.6599955603377843,H,Over,Yes,Over,Yes,0.5993928942716304,0.7278365139409428,0.6599955603377843,50-60%,70-80%,60-70%
Atalanta,Frosinone,I1,2024-01-15,0.6666666666666666,0.06666666666666667,0.88462,0.794605,0.36005999999999994,1.43,4.74,7.13,0.6993006993006994,0.21097046413502107,0.1402524544179523,1.64,2.28,-1.3,1.98,1.92,H,1,0,5.0,0.0,0.4444444444444444,0.0,0.7,0.26666666666666666,0.3,0.16666666666666666,0.55,0.4,0.5333333333333333,0.13333333333333333,0.0,0.2,0.0,0.0,0.8368054162795648,0.08637288366457858,0.07682170005585628,0.20371079726345787,0.7962892027365421,0.29648948808790454,0.7035105119120955,H,Over,Yes,Over,No,0.8368054162795648,0.7962892027365421,0.7035105119120955,80-90%,70-80%,70-80%
Juventus,Sassuolo,I1,2024-01-16,0.8666666666666667,0.26666666666666666,0.9260700000000001,0.81556,0.44204000000000043,1.41,4.71,7.94,0.7092198581560284,0.21231422505307856,0.12594458438287154,1.71,2.14,-1.3,1.93,1.97,H,1,0,3.0,0.0,1.0,0.3333333333333333,0.4,0.26666666666666666,0.16666666666666666,0.13333333333333333,0.45,0.45,0.3333333333333333,0.13333333333333333,0.0,0.4,0.0,0.0,0.873826587864148,0.08569722593324045,0.040476186202611286,0.39433103412124026,0.6056689658787597,0.5135251331564266,0.4864748668435735,H,Over,No,Over,No,0.873826587864148,0.6056689658787597,0.5135251331564266,80-90%,60-70%,50-60%
Alaves,Cadiz,SP1,2024-01-19,0.26666666666666666,0.2,0.80455,0.801355,0.012779999999999745,1.73,3.45,5.83,0.5780346820809249,0.2898550724637681,0.17152658662092624,2.61,1.51,-0.8,1.95,1.95,H,0,0,1.0,0.0,0.4444444444444444,0.1111111111111111,0.43333333333333335,0.3,0.1,0.03333333333333333,0.75,0.9,0.26666666666666666,0.26666666666666666,0.0,0.8,0.0,0.0,0.5411460200354818,0.34188568637923195,0.11696829358528615,0.8713986192978556,0.1286013807021444,0.756230082580897,0.24376991741910298,H,Under,No,Under,No,0.5411460200354818,0.8713986192978556,0.756230082580897,50-60%,80-90%,70-80%
Arsenal,Crystal Palace,E0,2024-01-20,0.26666666666666666,0.3333333333333333,0.955275,0.861645,0.37451999999999996,1.29,5.74,11.19,0.7751937984496123,0.17421602787456444,0.08936550491510277,1.75,2.1,-1.5,1.91,1.99,H,1,0,5.0,0.0,0.1111111111111111,0.4444444444444444,0.7,0.4,0.2,0.16666666666666666,0.4,0.6,0.4,0.4666666666666667,0.0,0.0,0.0,0.0,0.8630260842639306,0.07693739878840179,0.06003651694766768,0.32817103458609487,0.6718289654139051,0.5319739120541793,0.4680260879458206,H,Over,No,Over,No,0.8630260842639306,0.6718289654139051,0.5319739120541793,80-90%,60-70%,50-60%
Vallecano,Las Palmas,SP1,2024-01-20,0.26666666666666666,0.4666666666666667,0.8276849999999999,0.8194,0.03313999999999987,1.92,3.43,4.37,0.5208333333333334,0.29154518950437314,0.22883295194508008,2.33,1.62,-0.5,1.91,1.99,A,0,0,0.0,2.0,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.1,0.16666666666666666,0.95,0.4,0.8,0.0,0.6,0.2,0.2,0.0,0.19354005632427565,0.2855528754900389,0.5209070681856853,0.5709087191832387,0.4290912808167613,0.47813732258626407,0.5218626774137359,A,Under,Yes,Under,No,0.5209070681856853,0.5709087191832387,0.5218626774137359,50-60%,50-60%,50-60%
Bochum,Stuttgart,D1,2024-01-20,0.4666666666666667,0.4666666666666667,0.8075399999999999,0.85646,-0.1956800000000003,3.65,3.87,1.97,0.273972602739726,0.25839793281653745,0.5076142131979695,1.67,2.24,0.5,1.91,1.99,H,0,0,1.0,0.0,0.4444444444444444,0.3333333333333333,0.2,0.5666666666666667,0.03333333333333333,0.13333333333333333,0.8,0.8,0.06666666666666667,0.4666666666666667,1.0,0.6,0.0,0.0,0.3884689149649349,0.28436823800499816,0.32716284703006676,0.7874420175028874,0.21255798249711255,0.5384157620958802,0.46158423790411984,H,Under,No,Under,No,0.3884689149649349,0.7874420175028874,0.5384157620958802,0-50%,70-80%,50-60%
Darmstadt,Ein Frankfurt,D1,2024-01-20,0.06666666666666667,0.6,0.765915,0.859735,-0.3752800000000002,3.82,3.7,1.96,0.2617801047120419,0.27027027027027023,0.5102040816326531,1.84,2.0,0.5,1.92,1.98,D,1,1,2.0,2.0,0.1111111111111111,0.6666666666666666,0.43333333333333335,0.23333333333333334,0.1,0.13333333333333333,0.55,0.35,0.26666666666666666,0.06666666666666667,0.2,0.2,0.0,0.0,0.14607775573661205,0.44301828483525507,0.4109039594281326,0.42710002655134127,0.5728999734486587,0.5802297014550194,0.4197702985449806,D,Over,No,Over,Yes,0.44301828483525507,0.5728999734486587,0.5802297014550194,0-50%,50-60%,50-60%
FC Koln,Dortmund,D1,2024-01-20,0.3333333333333333,0.4,0.8064,0.92264,-0.46496000000000004,4.32,4.22,1.75,0.23148148148148145,0.23696682464454977,0.5714285714285714,1.54,2.49,0.8,1.95,1.95,A,1,0,0.0,4.0,0.1111111111111111,0.5555555555555556,0.5333333333333333,0.36666666666666664,0.16666666666666666,0.23333333333333334,0.8,0.35,0.8666666666666667,0.26666666666666666,0.4,0.4,0.0,0.0,0.06742601785211129,0.1115340584334814,0.8210399237144077,0.13987843373718956,0.8601215662628104,0.2923878073981371,0.7076121926018629,A,Over,Yes,Over,No,0.8210399237144077,0.8601215662628104,0.7076121926018629,80-90%,80-90%,70-80%
Freiburg,Hoffenheim,D1,2024-01-20,0.6666666666666666,0.26666666666666666,0.858125,0.831415,0.10684000000000014,2.05,3.84,3.42,0.48780487804878053,0.2604166666666667,0.29239766081871343,1.64,2.29,-0.5,2.06,1.84,H,1,1,3.0,2.0,0.4444444444444444,0.1111111111111111,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.9,0.5,0.13333333333333333,0.13333333333333333,0.6,0.6,0.2,0.0,0.6449782297198683,0.16295783924020238,0.1920639310399296,0.13116189672480838,0.8688381032751916,0.19967641709329909,0.8003235829067009,H,Over,Yes,Over,Yes,0.6449782297198683,0.8688381032751916,0.8003235829067009,60-70%,80-90%,80-90%
Heidenheim,Wolfsburg,D1,2024-01-20,0.6666666666666666,0.26666666666666666,0.7986749999999999,0.83776,-0.15634000000000015,2.71,3.55,2.56,0.36900369003690037,0.28169014084507044,0.390625,1.77,2.09,0.0,2.01,1.89,D,0,1,1.0,1.0,0.7777777777777778,0.4444444444444444,0.4,0.4,0.1,0.1,0.55,0.5,0.26666666666666666,0.13333333333333333,0.0,0.2,0.0,0.0,0.3505260810583781,0.33824943659376044,0.31122448234786154,0.6124932945258577,0.38750670547414234,0.6215471287085901,0.37845287129141,H,Under,No,Under,Yes,0.3505260810583781,0.6124932945258577,0.6215471287085901,0-50%,60-70%,60-70%
Villarreal,Mallorca,SP1,2024-01-20,0.2,0.5333333333333333,0.8461900000000001,0.821105,0.10034000000000015,2.09,3.48,3.59,0.47846889952153115,0.28735632183908044,0.2785515320334262,2.05,1.78,-0.3,1.82,2.08,D,0,1,1.0,1.0,0.3333333333333333,0.4444444444444444,0.6,0.26666666666666666,0.16666666666666666,0.06666666666666667,0.65,0.55,0.26666666666666666,0.4,0.4,0.4,0.2,0.0,0.5659136840300324,0.22341679684746416,0.21066951912250337,0.6183316656823409,0.3816683343176591,0.550248812254831,0.449751187745169,H,Under,No,Under,Yes,0.5659136840300324,0.6183316656823409,0.550248812254831,50-60%,60-70%,50-60%
Roma,Verona,I1,2024-01-20,0.26666666666666666,0.4,0.880595,0.7950750000000001,0.34207999999999994,1.46,4.28,7.94,0.684931506849315,0.2336448598130841,0.12594458438287154,2.11,1.75,-1.0,1.73,2.08,H,1,1,2.0,1.0,0.1111111111111111,0.3333333333333333,0.3,0.4,0.06666666666666667,0.1,0.7,0.6,0.06666666666666667,0.13333333333333333,0.4,0.4,0.0,0.0,0.686571495334571,0.20753279208873135,0.1058957125766976,0.8171313291558868,0.1828686708441132,0.6988929531488275,0.30110704685117257,H,Under,No,Over,Yes,0.686571495334571,0.8171313291558868,0.6988929531488275,60-70%,80-90%,60-70%
RB Leipzig,Leverkusen,D1,2024-01-20,0.6666666666666666,0.7333333333333333,0.916635,0.93031,-0.05469999999999982,2.44,3.75,2.74,0.4098360655737705,0.26666666666666666,0.36496350364963503,1.6,2.38,0.0,1.82,2.08,A,1,1,2.0,3.0,0.4444444444444444,1.0,0.36666666666666664,0.6,0.2,0.16666666666666666,0.55,0.55,0.06666666666666667,0.6,0.4,0.6,0.0,0.0,0.36294783129942176,0.2003517892966544,0.4367003794039236,0.21581598118539647,0.7841840188146035,0.27628852381762203,0.723711476182378,A,Over,Yes,Over,Yes,0.4367003794039236,0.7841840188146035,0.723711476182378,0-50%,70-80%,70-80%
Valencia,Ath Bilbao,SP1,2024-01-20,0.6666666666666666,0.8666666666666667,0.8523200000000001,0.89022,-0.1515999999999999,3.38,3.39,2.21,0.2958579881656805,0.2949852507374631,0.45248868778280543,2.17,1.71,0.3,1.99,1.91,H,0,0,1.0,0.0,1.0,1.0,0.2,0.2,0.03333333333333333,0.1,0.55,0.7,0.26666666666666666,0.13333333333333333,0.0,0.6,0.0,0.0,0.13217699275283318,0.4578024042956079,0.4100206029515587,0.8849109231463371,0.11508907685366283,0.6934394874083234,0.30656051259167655,D,Under,No,Under,No,0.4578024042956079,0.8849109231463371,0.6934394874083234,0-50%,80-90%,60-70%
